,new_cases
55834,1
5562,1
39739,1
39463,1
73003,1
53409,1
63499,1
76309,0
70578,1
73540,1
50039,1
9199,0
59836,1
67522,1
2403,0
1901,1
12511,0
34577,1
47413,0
13535,1
69769,1
39595,0
4623,1
12936,1
51767,1
36691,1
63486,1
46179,0
13671,0
76576,1
43668,0
4594,1
51832,1
35288,1
13141,1
40589,1
772,1
63735,1
57489,1
18024,1
10817,0
36106,1
37605,1
43100,1
13504,1
23706,1
56016,1
43914,1
15420,0
32950,1
49307,0
9378,1
29417,1
19260,1
2778,0
74357,0
36076,1
37147,1
45451,0
58493,0
39344,1
61353,1
15101,1
2615,1
11821,0
15938,0
9282,1
62134,1
41570,0
35417,1
4265,1
69473,1
46916,1
33516,1
21667,1
38296,1
5563,0
22652,1
43842,1
54868,1
26841,1
63823,1
55923,1
2750,1
26139,0
32861,1
56591,1
898,1
49983,1
365,1
69535,1
30918,1
22494,1
1848,1
28918,0
39692,0
62290,1
46654,1
62194,1
36629,1
7640,1
53360,1
71728,1
60518,1
21789,0
3700,1
27402,0
35738,1
64416,0
46226,1
41702,1
42934,1
37082,0
46832,1
31595,1
32424,0
31581,1
75990,0
20060,1
66369,0
73852,0
23861,1
61684,1
27474,0
29129,0
71983,1
33171,1
22492,1
83,1
14921,1
6832,1
6665,1
39975,1
61070,0
39600,0
16765,1
46256,1
68650,0
57992,0
2901,1
64160,1
25996,1
12990,0
38846,1
28852,1
6151,1
63300,1
37987,0
73142,0
27189,1
5268,0
67353,1
15130,1
2441,0
59126,1
66309,1
31919,1
4041,0
47866,1
9887,1
41068,1
70392,1
3594,1
46847,1
56954,1
73359,1
33322,1
33084,1
64697,0
16758,1
25865,0
47785,1
67632,1
60879,0
73288,1
76012,1
52827,1
54311,1
14729,1
74589,1
67253,0
18775,1
42377,1
11259,1
32787,1
27872,0
40836,1
195,1
36815,1
73578,1
60929,0
12522,0
3270,1
13087,1
12577,1
15820,0
63711,1
58117,0
4463,1
52230,1
71436,1
50837,1
58961,1
45738,1
5533,0
12482,0
40064,1
74381,1
42371,1
48186,1
314,0
43631,0
75153,1
41084,1
8914,1
62590,1
19765,0
29384,0
23817,1
74784,0
25145,1
24589,0
27514,1
3028,1
55128,1
49411,0
69934,0
34106,1
62882,1
41114,0
7580,0
3555,1
47193,1
45116,1
4593,1
60043,1
26960,1
2815,0
16778,1
61520,1
54003,1
19429,1
49718,1
74261,0
64990,0
13563,0
73875,0
57707,0
23144,1
49809,0
61903,1
12403,0
1812,1
73403,1
43064,1
1480,1
44492,0
29392,0
35716,0
45777,1
1477,1
32153,1
37689,1
16261,0
73682,1
41154,0
8437,1
18386,1
43840,1
10255,1
22460,1
26003,1
37149,1
49497,0
42701,1
5501,1
66094,1
64665,0
70335,0
44931,0
27038,1
36838,1
53147,1
57232,1
59716,1
40292,0
62278,1
70697,1
62096,1
59255,1
38254,1
54738,0
73465,1
53196,1
10424,0
42486,1
4571,1
22034,1
23701,1
26971,1
60190,1
19770,0
39084,1
74782,0
31223,1
16474,1
29809,1
34704,1
60359,1
47991,1
20364,1
53666,0
60660,1
21591,0
72100,1
39972,1
73980,0
9062,1
64786,0
45195,1
65593,1
2688,1
47214,1
13464,0
197,1
11299,1
45673,1
36263,1
41589,0
57217,1
39988,1
10439,0
31615,1
30409,1
2574,0
21580,0
3575,1
67830,0
55458,1
63715,1
7949,1
60459,1
59113,1
13940,1
53267,1
42527,1
1570,1
75228,1
44684,1
2807,0
37176,1
47962,1
55170,0
32345,0
46411,1
46490,1
33287,1
67505,1
1829,1
43083,1
12544,0
24921,1
39160,1
72311,1
14519,1
23432,1
25806,0
27613,1
61052,0
62941,0
12584,1
73571,1
68652,0
30160,0
58562,1
40381,1
31042,1
13904,1
37509,1
23996,1
73940,0
20262,0
69030,1
2585,0
383,0
16223,1
2349,0
64042,1
10206,1
75961,0
11823,0
67824,0
32876,1
3822,1
2097,1
1045,1
57868,0
22527,1
75427,1
39546,1
58468,0
43940,1
38440,1
66700,1
22596,1
53088,1
3382,1
66066,1
18699,1
67672,0
5671,1
16073,1
73695,1
19696,0
61351,1
27654,1
12265,0
33915,0
61702,1
35238,1
17052,1
6779,1
48753,1
65393,1
76209,1
61306,0
43958,1
48468,1
76248,1
68397,0
15606,1
604,1
5270,0
37428,1
60181,1
34000,1
4347,1
26891,1
56969,1
44257,0
66223,1
57210,1
24424,0
12373,1
61857,1
38018,0
59903,1
59583,1
55475,1
43824,1
29958,1
21336,1
15509,0
65084,1
61693,1
56764,1
56243,1
8891,1
6330,1
42958,1
29596,1
39403,1
6707,1
40193,0
37746,1
63082,0
11705,1
22136,1
23588,1
68415,0
4348,1
4144,1
40543,1
11762,0
73186,1
68288,0
68346,0
32847,1
36521,1
7895,1
68254,0
44501,0
42905,1
7409,1
5115,1
5464,1
66775,0
70805,1
44031,1
9576,0
9203,1
52794,1
34179,1
32385,0
68550,0
685,1
12928,1
64984,1
6429,0
37665,1
4109,1
29395,0
16290,1
59514,1
7258,1
68183,1
16252,1
16521,1
50273,1
71852,1
48724,1
16162,1
51283,1
44477,1
71296,1
27121,1
3363,1
63907,1
67242,1
44975,0
2125,1
59788,1
67901,1
51266,1
64240,1
7146,0
62045,1
17552,1
17485,1
16841,1
7119,1
33011,1
3124,1
33294,1
21724,0
72179,1
16329,1
49496,0
42504,1
22142,1
7133,0
66032,0
51676,1
24341,0
194,1
52507,1
30882,1
43670,0
22000,0
21582,1
67007,1
38455,1
54494,1
38183,0
24901,1
63543,1
57547,0
67254,0
54168,1
57017,1
45723,1
27084,0
36879,1
21626,0
10656,1
60770,0
19792,1
39802,1
39476,1
34325,1
26541,1
4148,1
58148,1
12331,0
65542,1
54860,1
63203,0
19341,1
13756,0
49784,0
68162,1
1043,1
72778,1
41487,1
31393,0
64300,1
52301,1
69241,0
58872,1
39679,1
27878,0
75165,1
53136,1
65952,0
69713,1
27300,1
2662,0
581,1
34368,1
14487,1
54392,1
70541,1
25845,0
75903,0
37981,0
28346,1
54239,1
8620,1
40710,1
3647,1
45050,1
41825,1
54366,0
8456,0
64512,1
16810,0
35639,1
49829,1
58670,0
35752,1
58938,0
35681,1
52593,1
20904,1
52862,1
8425,1
56021,1
38001,0
48902,1
30823,1
70434,1
1030,1
35982,1
20086,1
6065,1
4004,1
7909,0
53599,0
32462,0
12189,1
69878,0
73318,1
58753,0
8683,1
25220,1
71836,1
45307,1
73093,1
44382,0
72426,1
50249,1
72578,1
4871,1
75054,0
36402,1
23893,1
36120,1
49358,0
28153,0
24075,1
59598,1
33233,1
7767,1
44753,1
17168,1
64980,1
67825,1
33393,1
676,1
55211,1
3885,1
37551,1
46364,1
75967,0
58688,0
46394,1
16716,1
47998,1
27717,1
41009,1
37553,1
39079,0
57482,1
10074,1
48954,0
35943,1
23366,1
11868,0
46906,1
50641,1
18081,1
56262,1
44733,1
30204,1
66728,1
35979,1
30758,1
3511,1
68069,1
32068,1
9694,0
36073,1
12750,1
1433,1
43377,1
60335,1
10577,0
17595,1
41687,0
38460,1
8227,1
7579,0
55900,1
12257,0
75216,1
2915,1
47841,1
59615,1
14485,1
55891,1
42983,1
61278,1
67180,0
39630,1
15492,0
28711,0
27335,0
42704,1
42698,1
27234,0
61735,1
58129,0
62450,1
28934,1
40348,1
335,1
13151,1
69944,0
40177,0
47038,1
21373,1
68300,0
33651,1
8494,0
46497,1
43447,1
32434,0
3844,1
8836,1
39478,1
56934,1
61556,1
21805,0
6555,0
74567,1
55953,1
62199,1
37925,0
59915,0
18348,0
321,1
12932,1
5567,1
23715,0
49458,0
23444,1
50595,1
45355,1
41795,1
47808,1
19468,1
26368,1
22461,1
41293,0
10279,0
46831,1
70824,1
8665,0
7205,1
31988,1
50040,1
46199,0
12223,1
68745,1
48964,0
1985,0
52710,1
23768,1
33940,1
6418,0
18806,1
7201,1
70281,1
42492,1
16789,1
75917,1
50079,1
55254,1
29589,1
64743,1
8761,1
62923,1
35640,1
1418,1
9281,1
36595,1
48360,1
12203,1
62782,0
25813,0
72660,0
31776,1
38249,1
7096,1
39072,1
64859,1
18844,1
13486,1
6912,1
14095,1
29366,0
10276,0
24915,1
26294,1
55079,1
47506,1
23262,1
30449,1
55996,1
71003,1
11056,1
34848,1
4336,1
61734,1
60389,1
28366,1
39289,0
40945,1
75236,1
5227,0
35793,1
25603,0
54855,1
3648,1
7654,0
75893,1
27673,1
35817,1
21769,0
67013,1
31044,1
73844,0
31779,1
35161,1
60548,1
32105,1
17835,1
35984,1
42201,1
12649,1
60257,1
4036,0
43081,1
14502,1
43486,1
57076,1
26335,1
1317,1
46602,1
14608,1
33794,1
56047,1
75552,0
45633,1
45265,1
71399,0
30747,1
41496,1
46997,0
9084,1
58610,0
54612,1
35355,1
63191,0
24247,0
48805,1
24254,0
63277,1
55575,1
19931,1
55303,1
61282,0
45699,1
3693,1
51797,1
9900,1
20072,1
58286,1
59166,1
68562,0
68507,0
75234,1
63975,1
35721,1
39995,1
61176,1
66760,0
55605,1
15165,1
38274,1
54356,0
21268,0
49102,1
52121,1
74091,0
24738,1
24602,1
8035,1
43581,1
24545,0
39524,1
2891,1
38609,1
58361,0
35872,1
18338,1
54083,1
54763,0
16233,0
55650,1
18520,1
43926,1
30998,1
39517,1
10477,0
3278,1
60509,1
56599,1
5880,1
74143,0
47040,1
4394,1
17247,1
40556,1
12139,1
60325,1
40592,1
38427,1
59856,1
43749,1
11820,0
7719,1
13370,0
75605,1
4392,1
42785,1
41592,0
33237,1
46743,1
7627,0
75603,1
39985,1
51929,1
65484,1
35610,1
68821,1
26410,1
46631,1
12440,0
43645,0
53486,1
22199,1
51650,1
35683,1
42416,1
36199,1
66514,1
34007,1
52667,1
36783,1
31888,1
63107,0
41680,0
6060,1
1941,1
58406,0
60326,1
27573,0
75632,1
30789,1
26310,1
62228,1
51123,1
44556,1
48593,1
46194,0
53423,1
61113,1
39724,1
41061,1
40418,1
44164,0
13279,1
53998,1
9951,1
65555,1
57532,0
62715,0
2247,1
6633,0
26677,1
2376,0
68551,0
30852,1
53891,1
67842,1
17825,1
10629,1
14181,1
76163,1
29325,0
34399,1
56189,1
70258,1
6081,1
56018,1
71775,1
20900,1
32775,1
2231,1
31034,1
6839,1
40266,0
47854,1
26778,1
24799,1
20167,1
43772,0
22824,1
67679,0
35907,1
1270,1
13976,1
52220,0
15686,0
71539,1
32858,1
4672,1
31184,0
38786,1
22832,1
58128,1
58607,1
8453,1
26746,1
27743,1
59205,1
12421,0
17249,1
71596,1
64640,0
53250,1
9845,0
24980,1
69730,1
32461,0
59125,0
7638,1
4374,1
44671,1
33565,1
31082,1
58371,0
39001,1
53939,1
16409,1
19966,1
22465,1
24407,0
59337,0
29419,1
12074,0
21218,1
32351,0
53104,1
43496,1
9986,1
42728,1
32289,0
66373,0
46307,1
60554,1
18067,1
3735,1
7607,0
1486,1
57434,1
73614,1
64579,1
9685,1
45315,1
4877,1
54859,1
65338,1
27687,1
353,1
8034,0
67532,1
64455,1
39716,0
21842,0
68901,0
74770,0
13826,0
32607,0
43522,1
12824,1
38396,0
41063,1
22932,1
33173,1
50864,1
9410,1
13935,1
53957,1
61924,0
25403,1
31378,1
62074,1
74946,1
30629,0
24108,1
63544,1
70786,1
20549,1
64807,1
69168,0
58462,0
44795,1
75982,1
34362,1
40284,0
71038,0
72844,1
68296,0
68202,0
54550,0
1400,1
32512,0
58156,0
28324,0
13915,0
17749,1
5093,1
21753,0
11867,0
14832,1
70170,1
51136,1
27049,1
22977,1
29494,0
72609,1
22446,1
24861,1
50212,1
52594,0
27871,0
16131,1
58417,0
46416,1
67124,1
6435,0
73287,1
39119,0
18253,1
59065,1
42731,1
38363,1
72178,1
53859,0
68145,1
36964,1
7671,0
7673,1
36808,1
58897,0
25033,1
18110,1
30570,1
64953,1
26895,1
47144,1
24973,1
24006,1
52689,1
34276,1
63040,0
1975,0
39089,0
26931,1
39753,0
33470,1
38534,1
71971,1
25571,1
28053,0
54666,1
68875,1
28309,0
4016,0
49653,1
12892,1
26031,1
55864,1
51506,1
60772,0
27667,1
13651,0
24781,1
66726,1
17033,1
16649,1
72807,1
9118,1
45892,0
66016,0
45804,0
62183,1
9026,1
76442,1
49900,1
25529,1
55236,1
41957,1
8011,0
40976,1
2432,0
15118,1
3272,1
45735,1
41389,1
532,1
40940,1
1154,1
50674,1
75203,1
46712,1
50972,1
58777,0
65256,1
43133,1
23336,1
21806,0
34302,1
16467,1
32079,1
64270,1
8883,1
17345,1
49161,0
2578,0
24447,0
29145,1
34063,1
56718,1
56181,1
33526,1
20743,1
27292,1
17292,1
54861,1
50471,1
38326,1
61213,1
72892,1
5966,1
54556,1
73787,1
9450,1
15750,0
16751,1
1323,1
27342,1
66583,0
14655,1
4065,1
34944,1
7584,0
21144,1
61182,1
5739,1
14127,1
27343,1
23864,1
22508,1
68960,1
45493,0
11861,0
12761,1
52382,0
51288,1
13323,0
56279,1
5819,1
6498,0
58045,0
72306,1
35491,1
4139,1
34653,1
74495,1
45444,0
34909,1
64393,1
39852,1
9760,0
67404,1
62584,1
73018,1
24808,1
9207,0
65354,1
53641,0
57509,1
53016,1
65752,1
31183,0
16993,1
20622,1
34180,1
75666,0
48906,1
38482,1
11680,1
40661,1
70988,1
19234,1
69809,1
30159,1
31725,1
45556,0
46711,1
9195,1
76142,1
450,1
45685,1
56674,1
48717,1
8334,0
72181,1
54057,1
15992,1
72088,1
65619,0
60039,1
4316,1
25769,0
62139,1
56991,1
38838,1
8682,0
43818,1
27851,1
41631,0
60296,1
23842,1
25893,0
70026,1
51946,1
3433,1
23779,1
69257,0
23582,1
38121,0
38863,1
68380,0
1864,1
14644,1
37453,1
28051,0
8236,0
51635,1
27688,1
69775,1
35731,1
13623,0
64707,0
68837,1
33847,1
8587,0
6964,1
72677,1
2683,0
44290,1
4639,1
21463,0
56104,1
33938,1
58554,0
38012,0
71593,1
27418,0
24199,0
40066,1
55166,1
45571,0
20052,1
71840,0
29646,1
44614,1
18198,1
61399,1
75544,0
12658,1
342,1
40080,0
59922,0
60743,0
44427,0
3715,1
42602,1
11958,0
14528,1
62465,1
37973,0
48161,1
34369,1
32485,0
50989,1
18486,1
9318,1
17853,0
49627,0
74769,0
42970,1
44338,1
6456,0
36313,1
28212,0
43365,1
61865,1
19827,1
25265,1
9928,1
73840,0
21428,0
76231,1
34730,0
3660,1
55997,1
7301,1
27059,0
39810,1
50105,1
35000,1
54196,1
3077,1
20416,1
40853,0
50987,1
65228,1
36257,1
64078,1
30047,0
31520,1
57129,1
66876,1
17017,1
8786,1
10238,1
43679,0
56709,1
22198,1
18282,1
8613,1
76609,1
7555,0
64625,1
43907,1
33886,0
50129,1
18965,1
45235,1
38341,0
11518,1
36049,1
17089,1
1681,0
62692,0
30903,1
73462,1
16039,0
17535,1
11348,1
13560,1
7748,1
50970,1
66865,1
51394,1
20090,1
55940,0
24745,1
39798,1
65106,1
31887,1
39824,1
12154,0
72555,1
22476,1
32670,1
66031,0
29818,1
30546,1
16933,1
7320,1
5669,1
39689,0
33219,1
39539,1
14076,1
8953,1
36411,1
22417,1
36693,1
3120,1
43600,0
71659,1
25422,1
28347,1
22860,1
11538,0
46662,1
44850,1
23599,1
31641,1
75211,1
34972,1
38708,1
64079,1
54927,1
6824,1
14494,1
30292,1
35696,0
6573,1
17121,1
9758,1
51469,0
13625,0
67682,0
2791,0
8309,0
70558,1
4,0
7858,1
14409,1
76495,1
13110,1
68249,0
8902,1
64577,1
50003,0
65691,1
28240,0
53146,1
34309,0
48914,1
46934,1
4385,1
59229,1
45560,1
56914,1
57146,1
39198,0
64121,1
75310,1
55427,1
16106,1
53996,1
53299,1
61852,1
71333,1
55292,1
44509,0
45677,1
10612,0
13662,0
37984,0
51859,1
60968,0
48130,0
60866,0
68765,1
23113,1
13168,1
44188,1
72547,1
23969,1
4034,0
10917,1
72602,1
10947,1
11779,1
38420,1
59870,1
14912,1
66312,1
33899,0
47644,1
24582,0
29440,1
42388,1
70857,1
62407,1
7790,1
57466,1
28052,0
60206,1
30344,1
28101,0
76604,1
60351,1
33499,1
54984,1
66058,1
38544,1
20041,1
72944,1
22924,1
11546,1
45340,1
7602,0
47465,1
61457,0
38982,1
52208,1
12499,0
49033,1
37908,0
58068,0
16437,1
64312,1
11689,1
58966,0
34158,1
69817,0
68547,0
52162,1
32871,1
19805,0
65110,1
41023,1
16271,1
55813,1
66012,0
49865,1
48982,1
21343,1
67137,1
60173,1
67280,1
31201,0
52295,0
19809,1
24629,0
72780,1
48168,1
59602,1
75227,1
8901,1
70381,1
35514,1
2836,1
50122,1
30781,0
33300,1
23342,1
47063,1
61599,1
38532,1
53398,1
9208,1
1288,1
9954,1
36217,1
53638,0
72363,1
14276,1
40045,1
49459,1
12557,0
51421,1
15284,1
63005,0
59631,1
7024,1
33070,1
55404,1
39304,0
49898,1
11082,0
60708,0
22910,1
65686,1
37725,1
13889,0
17596,1
55298,1
63281,1
73734,1
35020,1
73811,0
71051,0
26317,0
57646,0
74778,1
3418,1
53368,1
38927,1
16954,1
2166,1
61829,1
2193,1
43666,0
14010,1
25233,1
66575,1
67976,0
10342,0
51980,1
15602,0
50348,1
63156,0
29935,1
20569,1
36238,1
3982,1
9055,1
57539,0
11466,0
27631,1
20123,1
50246,1
44255,0
71875,1
1584,0
63051,0
10314,0
28020,0
23120,1
1483,1
21084,1
5975,1
31265,1
45656,1
65556,1
22382,1
48488,1
8600,0
34907,1
22071,1
29449,1
73754,1
27417,0
33403,1
48734,1
18657,1
3601,1
62111,1
33269,1
55363,1
65506,1
63962,1
38811,1
15112,1
1091,1
76037,1
32292,0
65233,1
2937,1
1773,0
39863,1
18094,1
42047,1
62595,1
21501,0
67579,0
48076,0
71882,1
1523,1
31496,1
17282,1
61334,1
21766,0
69825,1
6742,0
52876,0
34427,1
18871,1
32829,1
13216,1
22478,1
9621,0
36012,1
3344,1
54371,1
55391,1
74352,1
2680,1
18352,0
43896,1
56701,1
25615,0
6268,1
69915,0
26087,0
63736,1
67053,1
66304,1
21211,1
64423,0
32452,0
74905,1
4021,0
73473,1
19499,0
48374,1
6631,1
41463,1
69601,1
64776,0
4208,1
65161,1
1174,1
4900,1
56781,1
14047,1
1173,1
70793,1
36204,1
59732,1
8363,0
62412,1
62249,0
64736,1
51747,1
57344,1
40924,1
22153,0
56756,1
27416,0
6525,0
40708,1
33965,1
45860,0
25624,0
52612,1
61675,1
75992,0
48729,1
34316,0
33049,1
43709,0
59443,0
47789,1
24008,1
54229,1
20499,1
13906,0
38026,0
39277,0
54542,1
61482,1
37370,1
68255,0
29721,1
24164,0
53200,1
51515,1
64390,1
3010,1
38574,1
74200,0
23204,1
24216,0
19855,0
4245,1
60831,0
57701,0
36700,1
71820,0
61357,1
56706,1
30770,1
19925,1
34705,1
29971,1
32798,1
23000,1
53347,1
31487,1
43523,1
15243,1
60060,1
14459,1
46794,1
23832,1
14604,1
76586,1
7706,1
28076,0
57749,0
19717,0
30656,0
72362,1
62016,1
46276,1
29829,1
50376,1
12283,1
23615,1
1059,1
29868,0
29918,1
4098,1
6896,1
35311,1
51486,1
21273,1
25593,1
72152,1
32645,0
33813,1
4653,1
22464,1
72619,1
53335,1
8879,1
29988,1
54749,1
44474,1
71674,1
68610,0
30522,1
53471,1
24478,0
5076,1
25980,1
10280,0
6529,0
35981,1
32549,0
44576,1
22377,1
74941,0
48873,0
22376,1
35664,1
50832,1
11331,0
62561,1
68216,1
34271,1
56209,1
76038,1
11096,1
34181,1
25740,1
7467,1
6758,1
42846,1
39228,0
75201,1
49366,0
73990,0
29615,1
41665,0
54576,1
4614,1
7821,1
6483,0
29161,0
43204,0
46086,1
22668,1
71221,1
64924,1
50270,1
68897,1
14013,1
12102,0
14869,1
64489,1
48092,0
34547,1
24372,0
63323,1
9922,1
67109,1
51398,1
45744,1
12065,0
49203,1
56011,1
2322,1
374,1
54884,1
34272,0
62145,1
46284,1
58986,0
21714,0
22845,1
15010,1
33555,1
29585,1
71133,1
48669,1
22934,1
28683,0
50581,1
60814,0
67360,1
24913,1
73657,1
41007,1
54148,1
59466,1
68335,1
11852,0
27352,1
38963,1
64403,1
30630,0
32439,0
49906,1
19656,0
73012,1
57084,1
30430,1
22550,0
52430,1
70877,1
57092,1
66625,0
74680,1
62238,0
68874,0
28422,1
4416,1
9842,0
19474,0
30969,1
11542,0
59085,1
11940,0
3713,1
38375,1
11566,0
75660,0
76379,1
63885,1
42274,1
41810,1
66821,1
33619,1
4918,1
32315,0
64057,1
66904,1
65399,1
25364,1
40784,1
50277,1
72900,1
17823,1
47739,0
53114,1
20832,1
11464,0
33903,0
60812,1
49069,1
7964,0
65596,1
53762,1
29518,1
46869,1
60980,0
37261,1
16873,1
73377,1
10761,1
36255,1
71669,1
5946,1
53455,1
33347,1
40908,1
15682,0
65996,0
13320,0
38465,1
24880,1
34692,1
29262,0
44457,1
61062,1
75303,1
7905,0
52324,1
55714,1
60469,1
729,1
11587,0
45400,1
18995,1
17277,1
14167,1
18602,0
67085,0
61595,1
20479,1
8641,1
57387,1
80,1
32404,0
36915,1
629,1
15087,1
34085,1
70153,1
42277,1
42237,1
35686,1
874,1
7106,1
44969,0
6543,0
75926,1
30050,1
73369,1
24772,0
2218,1
44321,1
50452,1
4751,1
30536,1
73014,1
62123,1
62035,1
52826,1
71110,1
70905,1
71195,1
13437,0
35437,1
16678,1
6165,1
35289,1
34219,1
17547,1
47112,1
49065,1
5479,1
31486,1
12067,0
26263,1
12290,1
68347,0
46885,1
64055,1
43482,1
2046,1
20663,0
24261,0
60568,1
62441,1
43852,1
48962,0
31837,1
57690,0
21000,1
28579,1
37783,1
20241,1
76241,1
56405,1
48556,1
75920,1
29348,1
58991,0
65653,1
73526,1
61850,0
69812,1
75443,1
41668,1
45051,1
60081,1
1513,1
70260,1
62809,0
49704,1
62808,0
3951,1
54004,1
43236,1
40606,1
63062,0
41,1
17076,1
1644,1
72390,1
68914,0
3618,1
3102,1
49439,0
58085,0
70777,1
13379,0
8049,0
41024,1
68728,1
54726,1
2517,1
71992,1
1291,1
30600,0
21166,1
28397,1
60066,1
61439,0
13316,1
52845,1
20153,1
54837,1
22139,0
54395,1
21371,0
27101,1
60759,0
20433,1
72433,1
52006,1
31020,1
64105,1
33676,1
11583,1
30195,1
63201,0
19334,0
1289,1
63958,1
60579,1
74707,0
35452,1
10465,0
26847,1
68800,1
828,1
75007,1
58389,0
34803,1
65033,1
40335,1
74157,0
28958,1
43464,1
64606,1
36337,0
53949,1
27985,0
39699,0
35519,1
59259,0
59630,1
15875,1
20763,1
74215,0
22475,1
27183,1
62544,1
23856,1
29525,0
37749,0
63022,0
39012,0
12826,1
32042,1
21096,1
3427,1
9298,1
20940,1
60222,1
51587,1
67730,0
3282,1
31366,0
74135,0
14140,1
55088,1
1994,0
36638,1
50407,1
8231,0
42693,1
42630,1
63634,1
48072,0
66478,1
74646,1
37619,1
35856,1
52425,0
3118,1
49687,0
65916,1
48633,1
71968,1
50244,1
33072,1
46528,0
15621,1
50874,1
35937,1
24069,1
41197,1
38043,0
43350,0
42714,1
42453,0
14296,1
73397,1
47890,1
41854,1
12214,1
40162,0
33666,1
69356,0
15208,1
17003,1
32929,1
16349,1
36858,1
57144,1
11119,1
66813,1
11288,1
47220,1
17012,1
61630,1
25079,1
8364,0
11113,1
43437,1
49087,0
26899,1
15894,0
20282,1
56989,1
51657,1
73676,1
73286,1
64131,1
58412,0
20237,1
17307,1
63450,1
30082,1
3933,1
50346,1
73334,1
28938,1
12618,1
30822,1
26058,0
17417,1
70327,0
2210,1
33256,1
68730,0
61552,1
20142,1
65595,1
9488,1
59887,1
34963,1
61912,1
59318,0
55387,1
7686,0
325,1
19263,0
44973,0
42398,1
22493,1
19837,0
29349,0
20868,1
54668,1
37644,1
13053,1
58756,0
6095,1
13774,0
55651,1
72549,1
34852,0
34322,0
76096,0
48141,1
43995,1
66003,0
23314,0
45964,0
44779,1
3873,1
35312,1
60971,0
68935,1
45108,1
57462,1
65223,0
47556,1
31666,1
64656,0
34015,1
37507,1
52439,1
38791,1
4172,1
68911,0
57994,0
68106,1
28427,1
7243,1
46731,1
45281,1
69126,0
30705,1
71881,1
16266,1
26780,1
34095,1
23751,1
53948,1
75965,0
13047,1
64102,1
30602,0
14018,1
27845,1
50685,1
69965,0
46082,1
56284,1
49049,1
61575,1
6199,1
18233,1
22758,1
4253,1
50844,1
15528,0
40146,0
42796,1
59257,0
5770,1
34300,1
37651,1
70977,1
66392,1
13927,0
4387,1
50012,1
69485,1
5276,0
35174,1
65637,0
35828,1
12,0
74719,0
76221,1
73385,1
1529,1
72612,1
21069,1
32120,1
43264,0
21156,1
72161,1
23698,1
19379,0
5955,1
19909,1
73862,0
29769,1
30411,1
30019,0
56046,1
65529,1
56106,1
36569,1
67543,1
65269,1
67453,1
40630,1
14246,1
26412,1
16242,1
60492,1
24066,1
24294,0
18924,1
44567,1
65736,1
56653,1
21821,0
44453,0
49493,0
28505,1
16353,1
25641,0
72269,1
2971,1
14576,1
35603,1
18215,1
43396,1
29382,1
25864,0
7698,1
34673,1
55545,1
28614,1
5367,1
43866,1
15435,0
17808,1
9264,1
25288,1
12162,1
67001,0
69734,1
76319,0
60969,0
35460,1
37422,1
2095,1
25967,1
14820,1
61680,1
5927,1
43450,1
31697,1
37843,1
48121,0
67586,0
1866,1
50663,1
21854,0
61792,1
74965,0
69149,1
6976,1
43756,0
40150,0
62960,1
44007,1
11803,0
50450,1
40188,0
60609,1
23219,1
36574,1
55686,1
37894,0
66781,0
3431,1
36529,1
45131,1
61446,1
31161,0
38456,1
10469,0
47327,1
75490,1
71583,1
72809,1
73432,1
69431,0
64920,0
46301,1
61760,1
33552,1
9606,0
15514,0
30426,1
75662,1
44641,1
1602,1
71314,1
19443,1
37071,1
13072,1
71075,1
611,1
67222,0
16009,0
49140,1
51230,1
44928,0
19570,0
25713,0
60854,0
68149,1
9633,0
48292,1
46800,1
25137,1
34509,1
62609,1
37037,1
53264,1
58880,0
51327,1
66043,0
53966,1
41905,1
68074,1
16408,0
19863,0
29927,1
4095,1
46957,0
37789,1
42335,1
32058,1
58950,0
23805,1
313,0
29558,1
63742,1
23110,1
65446,1
35225,1
70790,1
45895,1
51765,1
60001,1
63339,1
69984,0
25662,0
69196,0
74163,0
58707,0
74668,1
70951,1
64404,1
62066,1
2784,0
58098,0
838,1
1751,1
66856,1
52211,0
45961,0
42711,1
6666,1
69026,1
19473,1
35293,1
48808,1
782,1
25809,0
439,1
56162,1
66044,0
57753,0
11234,1
56642,1
60036,1
54346,0
17712,1
67725,0
31263,1
37468,1
16864,1
60319,1
33280,1
17262,1
31304,1
72008,1
40688,1
33554,1
50361,1
59326,0
34264,1
14402,1
10520,0
37796,0
21406,0
66294,1
20964,1
56804,1
41046,1
75953,0
6519,0
50742,1
27296,1
62756,0
65021,1
75256,1
11310,1
38222,0
32090,1
33032,1
27833,1
65026,1
47067,1
10724,1
57373,1
34080,1
30277,0
54629,1
39122,0
54445,1
70047,1
70522,1
73439,1
33251,1
48649,1
75373,1
42650,1
70531,1
14180,1
25326,1
30371,1
57685,0
55653,1
6144,1
27078,1
17901,1
57668,0
7422,1
60383,1
54006,1
72781,1
12594,1
55521,1
39676,0
69378,0
47246,1
428,1
17758,0
14554,1
68816,1
37483,1
52049,1
13506,1
15137,1
45763,0
15342,1
64986,1
16981,1
50533,1
14046,1
73899,0
39615,0
75232,1
19953,1
21895,0
29406,1
56887,1
59712,1
4669,1
70695,1
66591,0
73401,1
4107,1
29474,1
38480,1
37299,1
3912,1
71234,1
37151,1
18324,1
38797,1
46687,1
6950,1
21410,0
47170,1
32296,1
56195,1
33932,1
53306,1
16764,1
28421,1
14148,0
3829,1
64235,1
17941,1
75183,1
